"","date","industry","gva","gos","margin"
"2067",2024-12-01,"Ownership of dwellings",63380,57769,91.1470495424424
"2068",2024-12-01,"Total",646513,288933,44.6909806918036
"2069",2024-12-01,"Total less mining",580917,235420,40.525582828528
"2070",2024-12-01,"Total less mi and ag",565495,223493,39.5216580164281
"2071",2025-03-01,"Agriculture, forestry and fishing",16369,12798,78.1843728999939
"2072",2025-03-01,"Mining",63512,51211,80.6320065499433
"2073",2025-03-01,"Manufacturing",38017,15427,40.5792145619065
"2074",2025-03-01,"Electricity, gas, water and waste services",14875,8439,56.7327731092437
"2075",2025-03-01,"Construction",50360,20544,40.7942811755361
"2076",2025-03-01,"Wholesale trade",27593,11134,40.350813612148
"2077",2025-03-01,"Retail trade",29519,9478,32.108133744368
"2078",2025-03-01,"Accommodation and food services",16941,4786,28.250988725577
"2079",2025-03-01,"Transport, postal and warehousing",31559,15489,49.0795018853576
"2080",2025-03-01,"Information media and telecommunications",14788,7309,49.4252096294293
"2081",2025-03-01,"Financial and insurance services",50752,30942,60.9670554854981
"2082",2025-03-01,"Rental, hiring and real estate services",18052,9733,53.9164635497452
"2083",2025-03-01,"Professional, scientific and technical services",51228,11698,22.8351682673538
"2084",2025-03-01,"Administrative and support services",23502,2402,10.2204067738916
"2085",2025-03-01,"Public administration and safety",37284,6836,18.334942602725
"2086",2025-03-01,"Education and training",33152,3763,11.3507480694981
"2087",2025-03-01,"Health care and social assistance",58123,8876,15.2710630903429
"2088",2025-03-01,"Arts and recreation services",5272,1741,33.0235204855842
"2089",2025-03-01,"Other services",11420,2375,20.7968476357268
"2090",2025-03-01,"Ownership of dwellings",64291,58600,91.1480611594158
"2091",2025-03-01,"Total",655819,292803,44.6469223977957
"2092",2025-03-01,"Total less mining",592307,241592,40.7883074149048
"2093",2025-03-01,"Total less mi and ag",575938,228794,39.7254565595602
"2094",2025-06-01,"Agriculture, forestry and fishing",16379,12768,77.9534770132487
"2095",2025-06-01,"Mining",62828,50286,80.0375628700579
"2096",2025-06-01,"Manufacturing",36794,13993,38.0306571723651
"2097",2025-06-01,"Electricity, gas, water and waste services",14888,8357,56.1324556689952
"2098",2025-06-01,"Construction",50424,20336,40.3300015865461
"2099",2025-06-01,"Wholesale trade",27527,10939,39.7391651832746
"2100",2025-06-01,"Retail trade",29756,9465,31.8087108482323
"2101",2025-06-01,"Accommodation and food services",17465,4940,28.2851417119954
"2102",2025-06-01,"Transport, postal and warehousing",31588,15184,48.0688869190832
"2103",2025-06-01,"Information media and telecommunications",14808,7171,48.4265262020529
"2104",2025-06-01,"Financial and insurance services",51310,31386,61.16936269733
"2105",2025-06-01,"Rental, hiring and real estate services",17755,9528,53.6637566882568
"2106",2025-06-01,"Professional, scientific and technical services",51697,12061,23.3301738979051
"2107",2025-06-01,"Administrative and support services",23701,2396,10.1092780895321
"2108",2025-06-01,"Public administration and safety",38088,6984,18.3364839319471
"2109",2025-06-01,"Education and training",33651,3759,11.170544708924
"2110",2025-06-01,"Health care and social assistance",59476,9028,15.1792319591096
"2111",2025-06-01,"Arts and recreation services",5382,1787,33.2032701597919
"2112",2025-06-01,"Other services",11557,2209,19.1139569092325
"2113",2025-06-01,"Ownership of dwellings",64921,59098,91.0306372360253
"2114",2025-06-01,"Total",661179,292864,44.2942077712692
"2115",2025-06-01,"Total less mining",598351,242578,40.5410870876793
"2116",2025-06-01,"Total less mi and ag",581972,229810,39.4881540692679
"2117",2025-09-01,"Agriculture, forestry and fishing",17208,13620,79.1492329149233
"2118",2025-09-01,"Mining",64010,51544,80.5249179815654
"2119",2025-09-01,"Manufacturing",36681,13551,36.9428314386195
"2120",2025-09-01,"Electricity, gas, water and waste services",15549,8851,56.9232748086694
"2121",2025-09-01,"Construction",51379,20497,39.8937309017303
"2122",2025-09-01,"Wholesale trade",28322,11329,40.0007061648189
"2123",2025-09-01,"Retail trade",29521,8852,29.9854340977609
"2124",2025-09-01,"Accommodation and food services",17779,4965,27.9262050734012
"2125",2025-09-01,"Transport, postal and warehousing",32695,15854,48.4905948921853
"2126",2025-09-01,"Information media and telecommunications",14962,7249,48.449405159738
"2127",2025-09-01,"Financial and insurance services",53457,32189,60.2147520436987
"2128",2025-09-01,"Rental, hiring and real estate services",18237,9681,53.08438887975
"2129",2025-09-01,"Professional, scientific and technical services",50979,11661,22.8741246395575
"2130",2025-09-01,"Administrative and support services",24322,2571,10.5706767535565
"2131",2025-09-01,"Public administration and safety",38874,7152,18.3979009106344
"2132",2025-09-01,"Education and training",34502,3823,11.0805170714741
"2133",2025-09-01,"Health care and social assistance",60394,9099,15.0660661655131
"2134",2025-09-01,"Arts and recreation services",5493,1836,33.4243582741671
"2135",2025-09-01,"Other services",12063,2338,19.3815800381331
"2136",2025-09-01,"Ownership of dwellings",65816,59857,90.9459705846603
"2137",2025-09-01,"Total",673306,297561,44.1940217375161
"2138",2025-09-01,"Total less mining",609296,246017,40.3772550615793
"2139",2025-09-01,"Total less mi and ag",592088,232397,39.2504154787802
"2140",2025-12-01,"Agriculture, forestry and fishing",17818,14176,79.5599955101583
"2141",2025-12-01,"Mining",67159,54457,81.0866749058205
"2142",2025-12-01,"Manufacturing",37117,13910,37.4760891235822
"2143",2025-12-01,"Electricity, gas, water and waste services",15720,9018,57.3664122137405
"2144",2025-12-01,"Construction",52146,20804,39.895677520807
"2145",2025-12-01,"Wholesale trade",28939,11725,40.5162583365009
"2146",2025-12-01,"Retail trade",30022,9137,30.4343481446939
"2147",2025-12-01,"Accommodation and food services",18305,5324,29.0849494673586
"2148",2025-12-01,"Transport, postal and warehousing",33888,16796,49.5632672332389
"2149",2025-12-01,"Information media and telecommunications",15036,7392,49.1620111731844
"2150",2025-12-01,"Financial and insurance services",54236,32921,60.6995353639649
"2151",2025-12-01,"Rental, hiring and real estate services",18611,10003,53.7477835688571
"2152",2025-12-01,"Professional, scientific and technical services",52316,12648,24.1761602569004
"2153",2025-12-01,"Administrative and support services",24393,2546,10.4374205714754
"2154",2025-12-01,"Public administration and safety",39448,7290,18.4800243358345
"2155",2025-12-01,"Education and training",35106,3939,11.2203042215006
"2156",2025-12-01,"Health care and social assistance",61421,9175,14.9378876931343
"2157",2025-12-01,"Arts and recreation services",5478,1827,33.3515881708653
"2158",2025-12-01,"Other services",12530,2571,20.5187549880287
"2159",2025-12-01,"Ownership of dwellings",66699,60613,90.8754254186719
"2160",2025-12-01,"Total",684350,304238,44.4564915613356
"2161",2025-12-01,"Total less mining",617191,249781,40.4706160653671
"2162",2025-12-01,"Total less mi and ag",599373,235605,39.3085774634493
